ID,metaphor,intp,intp_sep,resp,feature
757433,空は鏡だ,intp1,1,美しい,美しい
757433,空は鏡だ,intp2,1,澄んでいる,澄む
757433,空は鏡だ,intp2,2,澄んでいる,いる
757433,空は鏡だ,intp3,1,輝いている,輝く
757433,空は鏡だ,intp3,2,輝いている,いる
757433,空は鏡だ,intp4,1,綺麗,綺麗
757433,議論は戦争だ,intp1,1,白熱する,する
757433,議論は戦争だ,intp2,1,傷つけあう,傷つける
757433,議論は戦争だ,intp2,2,傷つけあう,あう
757433,議論は戦争だ,intp3,1,相手を負かす,負かす
757433,恋はくす玉だ,intp2,1,破裂する,する
757433,恋はくす玉だ,intp3,1,びっくりする,する
757433,恋はくす玉だ,intp4,1,綺麗,綺麗
757433,家族は納豆だ,intp1,1,結びついている,結びつく
757433,家族は納豆だ,intp1,2,結びついている,いる
757433,家族は納豆だ,intp2,1,離れない,離れる
757433,家族は納豆だ,intp3,1,繋がり合っている,繋がる
757433,家族は納豆だ,intp3,2,繋がり合っている,合う
757433,家族は納豆だ,intp3,3,繋がり合っている,いる
757433,家族は納豆だ,intp4,1,寄り添っている,寄り添う
757433,家族は納豆だ,intp4,2,寄り添っている,いる
757433,椿はひとだまだ,intp1,1,丸い,丸い
757433,椿はひとだまだ,intp2,1,赤い,赤い
757433,椿はひとだまだ,intp3,1,不気味,不気味
757433,雑巾は亀だ,intp1,1,遅い,遅い
757433,雑巾は亀だ,intp3,1,進まない,進む
757433,記憶は倉庫だ,intp1,1,整理が必要,必要
757433,記憶は倉庫だ,intp2,1,入れる,入れる
757433,記憶は倉庫だ,intp3,1,出す,出す
757433,記憶は倉庫だ,intp4,1,探す,探す
757433,記憶は倉庫だ,intp5,1,見つからなくなる,見つかる
757433,記憶は倉庫だ,intp5,2,見つからなくなる,なる
757433,魅力は磁石だ,intp1,1,離れられない,離れる
757433,魅力は磁石だ,intp1,2,離れられない,られる
757433,魅力は磁石だ,intp2,1,引きつけられる,引く
757433,魅力は磁石だ,intp2,2,引きつけられる,つける
757433,魅力は磁石だ,intp2,3,引きつけられる,られる
757433,魅力は磁石だ,intp3,1,くっつく,くっつく
757433,蝶は踊り子だ,intp1,1,舞っている,舞う
757433,蝶は踊り子だ,intp1,2,舞っている,いる
757433,蝶は踊り子だ,intp2,1,美しい,美しい
757433,蝶は踊り子だ,intp3,1,ひらひらしている,する
757433,蝶は踊り子だ,intp3,2,ひらひらしている,いる
757433,権力は麻薬だ,intp1,1,怖い,怖い
757433,権力は麻薬だ,intp2,1,手放せなくなる,手放せる
757433,権力は麻薬だ,intp2,2,手放せなくなる,なる
757433,権力は麻薬だ,intp3,1,お金になる,なる
757433,休日は道しるべだ,intp1,1,自由,自由
757433,休日は道しるべだ,intp2,1,時間がある,ある
757433,休日は道しるべだ,intp3,1,方向を決める,決める
757433,休日は道しるべだ,intp4,1,目的が決まる,決まる
757433,球場はバケツだ,intp1,1,詰め込める,詰め込める
757433,球場はバケツだ,intp2,1,丸い,丸い
757433,球場はバケツだ,intp3,1,上が空いている,空く
757433,球場はバケツだ,intp3,2,上が空いている,いる
757433,球場はバケツだ,intp4,1,雨水が貯まる,貯まる
757433,激怒は噴火だ,intp1,1,爆発する,する
757433,激怒は噴火だ,intp2,1,燃え上がる,燃え上がる
757433,激怒は噴火だ,intp3,1,怖い,怖い
757433,激怒は噴火だ,intp4,1,恐怖する,する
757433,沈黙は海底だ,intp1,1,静か,静か
757433,沈黙は海底だ,intp2,1,薄気味悪い,薄気味悪い
757433,沈黙は海底だ,intp3,1,不気味,不気味
757433,煙草は時限爆弾だ,intp1,1,危険,危険
757433,煙草は時限爆弾だ,intp2,1,注意が必要,必要
757433,煙草は時限爆弾だ,intp4,1,蓄積する,する
757433,人生は航海だ,intp1,1,先が見えない,見える
757433,人生は航海だ,intp2,1,迷う,迷う
757433,人生は航海だ,intp3,1,広い,広い
757433,人生は航海だ,intp4,1,どこにでも行ける,行ける
757433,人生は航海だ,intp5,1,自由,自由
757433,心は沼だ,intp1,1,沈む,沈む
757433,心は沼だ,intp2,1,抜け出せない,抜け出せる
757433,心は沼だ,intp3,1,深い,深い
757433,あくびは満月だ,intp1,1,かわいい,かわいい
757433,あくびは満月だ,intp3,1,ほんわかする,する
757433,あくびは満月だ,intp4,1,ほっこりする,する
222621,蝶は踊り子だ,intp1,1,きれい,きれい
222621,蝶は踊り子だ,intp2,1,優雅に,優雅
222621,蝶は踊り子だ,intp3,1,踊っている,踊る
222621,蝶は踊り子だ,intp3,2,踊っている,いる
222621,激怒は噴火だ,intp1,1,危ない,危ない
222621,激怒は噴火だ,intp2,1,怖い,怖い
222621,激怒は噴火だ,intp3,1,収まらない,収まる
222621,激怒は噴火だ,intp4,1,嫌い,嫌う
222621,激怒は噴火だ,intp5,1,近寄らない,近寄る
222621,家族は納豆だ,intp1,1,離れられない,離れる
222621,家族は納豆だ,intp1,2,離れられない,られる
222621,家族は納豆だ,intp2,1,密着した,する
222621,家族は納豆だ,intp3,1,切れない,切れる
222621,家族は納豆だ,intp4,1,仲が良い,良い
222621,家族は納豆だ,intp5,1,親密な,親密
222621,心は沼だ,intp1,1,這い上がれない,這う
222621,心は沼だ,intp1,2,這い上がれない,上がれる
222621,心は沼だ,intp2,1,落ちていく,落ちる
222621,心は沼だ,intp2,2,落ちていく,いく
222621,心は沼だ,intp3,1,底がない,ない
222621,心は沼だ,intp4,1,恐ろしい,恐ろしい
222621,不安は濃霧だ,intp1,1,見えない,見える
222621,不安は濃霧だ,intp2,1,落ちる,落ちる
222621,不安は濃霧だ,intp3,1,広がる,広がる
222621,不安は濃霧だ,intp4,1,助けて,助ける
222621,記憶は倉庫だ,intp1,1,貯まる,貯まる
222621,記憶は倉庫だ,intp2,1,忘れ去られる,忘れ去る
222621,記憶は倉庫だ,intp2,2,忘れ去られる,れる
222621,記憶は倉庫だ,intp3,1,思い出す,思い出す
222621,記憶は倉庫だ,intp4,1,懐かしい,懐かしい
222621,記憶は倉庫だ,intp5,1,詳細に,詳細
222621,沈黙は海底だ,intp1,1,深い,深い
222621,沈黙は海底だ,intp2,1,暗い,暗い
222621,沈黙は海底だ,intp3,1,静寂な,静寂
222621,人生は航海だ,intp1,1,長い,長い
222621,人生は航海だ,intp2,1,波風がふく,ふく
222621,人生は航海だ,intp3,1,終わりがない,終わる
222621,人生は航海だ,intp3,2,終わりがない,ない
222621,人生は航海だ,intp4,1,チャレンジをする,する
222621,人生は航海だ,intp5,1,永遠に続く,続く
222621,恋はくす玉だ,intp1,1,弾ける,弾ける
222621,恋はくす玉だ,intp2,1,時めく,時めく
222621,恋はくす玉だ,intp3,1,楽しい,楽しい
222621,恋はくす玉だ,intp4,1,緊張する,する
222621,雑巾は亀だ,intp2,1,丁寧に,丁寧
222621,雑巾は亀だ,intp3,1,堅く,堅い
222621,笑顔は花だ,intp1,1,かわいい,かわいい
222621,笑顔は花だ,intp2,1,きれい,きれい
222621,笑顔は花だ,intp3,1,優しい,優しい
222621,笑顔は花だ,intp5,1,明るい,明るい
222621,権力は麻薬だ,intp1,1,麻痺する,する
222621,権力は麻薬だ,intp2,1,強い,強い
222621,権力は麻薬だ,intp3,1,怖い,怖い
222621,煙草は時限爆弾だ,intp1,1,怖い,怖い
222621,煙草は時限爆弾だ,intp2,1,麻痺する,する
222621,煙草は時限爆弾だ,intp3,1,不健康な,健康
222621,煙草は時限爆弾だ,intp4,1,むしばむ,むしばむ
222621,椿はひとだまだ,intp1,1,潔い,潔い
222621,椿はひとだまだ,intp2,1,真っ赤な,真っ赤
222621,椿はひとだまだ,intp3,1,きれい,きれい
222621,休日は道しるべだ,intp1,1,癒やされる,する
222621,休日は道しるべだ,intp1,2,癒やされる,れる
222621,休日は道しるべだ,intp2,1,考える,考える
222621,休日は道しるべだ,intp3,1,リフレッシュする,する
222621,あくびは満月だ,intp1,1,丸い,丸い
222621,あくびは満月だ,intp2,1,大きい,大きい
222621,あくびは満月だ,intp3,1,かわいい,かわいい
222621,魅力は磁石だ,intp1,1,引きつける,引きつける
222621,魅力は磁石だ,intp2,1,離れられない,離れる
222621,魅力は磁石だ,intp2,2,離れられない,られる
222621,魅力は磁石だ,intp3,1,強固な,強固
222621,議論は戦争だ,intp1,1,だましあう,だます
222621,議論は戦争だ,intp1,2,だましあう,あう
222621,議論は戦争だ,intp2,1,正当な,正当
222621,議論は戦争だ,intp3,1,追い込む,追い込む
222621,球場はバケツだ,intp3,1,動いている,動く
222621,球場はバケツだ,intp3,2,動いている,いる
222621,球場はバケツだ,intp4,1,歓声をあげる,あげる
222621,空は鏡だ,intp2,1,光って見える,光る
222621,空は鏡だ,intp2,2,光って見える,見える
222621,空は鏡だ,intp3,1,見下ろす,見下ろす
222621,空は鏡だ,intp4,1,まぶしい,まぶしい
109960,家族は納豆だ,intp1,1,粘り強い,粘り強い
109960,家族は納豆だ,intp2,1,まとまっている,まとまる
109960,家族は納豆だ,intp2,2,まとまっている,いる
109960,議論は戦争だ,intp1,1,言い争う,言い争う
109960,議論は戦争だ,intp2,1,口論する,する
109960,魅力は磁石だ,intp1,1,引き寄せる,引き寄せる
109960,魅力は磁石だ,intp2,1,離さない,離す
109960,雑巾は亀だ,intp1,1,掃除する,する
109960,雑巾は亀だ,intp2,1,磨く,磨く
109960,雑巾は亀だ,intp3,1,汚れを取る,取る
109960,記憶は倉庫だ,intp1,1,知的な,知的
109960,記憶は倉庫だ,intp2,1,物覚えが良い,良い
109960,記憶は倉庫だ,intp3,1,容量が良い,良い
109960,記憶は倉庫だ,intp4,1,聡明な,聡明
109960,球場はバケツだ,intp1,1,広い,広い
109960,球場はバケツだ,intp2,1,大きい,大きい
109960,球場はバケツだ,intp4,1,巨大な,巨大
109960,心は沼だ,intp2,1,ハマりやすい,ハマる
109960,心は沼だ,intp2,2,ハマりやすい,やすい
109960,心は沼だ,intp4,1,熱狂的する,する
109960,休日は道しるべだ,intp1,1,生きる,生きる
109960,休日は道しるべだ,intp2,1,歩む,歩む
109960,休日は道しるべだ,intp3,1,暮らす,暮らす
109960,笑顔は花だ,intp1,1,素敵な,素敵
109960,笑顔は花だ,intp2,1,明るい,明るい
109960,笑顔は花だ,intp3,1,元気な,元気
109960,椿はひとだまだ,intp1,1,美しい,美しい
109960,椿はひとだまだ,intp2,1,麗しい,麗しい
109960,権力は麻薬だ,intp1,1,怖い,怖い
109960,権力は麻薬だ,intp2,1,恐ろしい,恐ろしい
109960,沈黙は海底だ,intp1,1,静かな,静か
109960,沈黙は海底だ,intp2,1,穏やかな,穏やか
109960,沈黙は海底だ,intp3,1,無口な,無口
109960,不安は濃霧だ,intp3,1,不明瞭な,不明瞭
109960,激怒は噴火だ,intp2,1,恐れる,恐れる
109960,煙草は時限爆弾だ,intp1,1,悪い,悪い
109960,空は鏡だ,intp1,1,美しい,美しい
109960,空は鏡だ,intp2,1,心地良い,良い
109960,蝶は踊り子だ,intp1,1,はしゃぐ,はしゃぐ
109960,蝶は踊り子だ,intp2,1,元気だ,元気
109960,蝶は踊り子だ,intp3,1,軽やかな,軽やか
109960,人生は航海だ,intp1,1,生きる,生きる
109960,あくびは満月だ,intp1,1,穏やかな,穏やか
109960,あくびは満月だ,intp2,1,呑気な,呑気
109960,恋はくす玉だ,intp1,1,割れやすい,割れる
109960,恋はくす玉だ,intp1,2,割れやすい,やすい
109960,恋はくす玉だ,intp2,1,破裂する,する
114735,球場はバケツだ,intp1,1,丸い,丸い
114735,球場はバケツだ,intp2,1,へこんでいる,へこむ
114735,球場はバケツだ,intp2,2,へこんでいる,いる
114735,球場はバケツだ,intp3,1,深い,深い
114735,休日は道しるべだ,intp1,1,注意する,する
114735,休日は道しるべだ,intp2,1,立ち止まる,立ち止まる
114735,休日は道しるべだ,intp3,1,確認する,する
114735,笑顔は花だ,intp1,1,可愛い,可愛い
114735,笑顔は花だ,intp2,1,素敵な,素敵
114735,笑顔は花だ,intp3,1,安らぐ,安らぐ
114735,笑顔は花だ,intp4,1,安心する,する
114735,空は鏡だ,intp1,1,綺麗な,綺麗
114735,空は鏡だ,intp2,1,映える,映える
114735,空は鏡だ,intp3,1,見る,見る
114735,あくびは満月だ,intp1,1,眠い,眠い
114735,あくびは満月だ,intp2,1,安堵する,する
114735,魅力は磁石だ,intp1,1,くっつく,くっつく
114735,魅力は磁石だ,intp2,1,気にする,する
114735,魅力は磁石だ,intp3,1,好きになる,好き
114735,魅力は磁石だ,intp3,2,好きになる,なる
114735,魅力は磁石だ,intp4,1,魅了される,する
114735,魅力は磁石だ,intp4,2,魅了される,れる
114735,煙草は時限爆弾だ,intp1,1,不健康な,健康
114735,煙草は時限爆弾だ,intp2,1,嫌い,嫌う
114735,煙草は時限爆弾だ,intp3,1,消火したい,する
114735,沈黙は海底だ,intp1,1,深い,深い
114735,沈黙は海底だ,intp2,1,届かない,届く
114735,沈黙は海底だ,intp3,1,暗い,暗い
114735,沈黙は海底だ,intp4,1,明るみにならない,なる
114735,椿はひとだまだ,intp1,1,丸い,丸い
114735,椿はひとだまだ,intp2,1,赤い,赤い
114735,椿はひとだまだ,intp3,1,燃える,燃える
114735,蝶は踊り子だ,intp1,1,きれい,きれい
114735,蝶は踊り子だ,intp2,1,舞う,舞う
114735,蝶は踊り子だ,intp3,1,魅了する,する
114735,不安は濃霧だ,intp1,1,晴れない,晴れる
114735,不安は濃霧だ,intp2,1,暗い,暗い
114735,不安は濃霧だ,intp3,1,恐い,恐い
114735,人生は航海だ,intp1,1,冒険する,する
114735,人生は航海だ,intp2,1,挑戦する,する
114735,人生は航海だ,intp3,1,広い,広い
114735,人生は航海だ,intp4,1,大きい,大きい
114735,激怒は噴火だ,intp1,1,爆発する,する
114735,激怒は噴火だ,intp2,1,過激な,過激
114735,激怒は噴火だ,intp3,1,熱い,熱い
114735,激怒は噴火だ,intp4,1,降り注ぐ,降り注ぐ
114735,権力は麻薬だ,intp1,1,過ちを犯す,犯す
114735,権力は麻薬だ,intp2,1,腐敗する,する
114735,権力は麻薬だ,intp3,1,間違う,間違う
114735,権力は麻薬だ,intp4,1,駄目にする,駄目
114735,権力は麻薬だ,intp4,2,駄目にする,する
114735,恋はくす玉だ,intp1,1,明るい,明るい
114735,恋はくす玉だ,intp2,1,楽しい,楽しい
114735,恋はくす玉だ,intp3,1,祝う,祝う
114735,記憶は倉庫だ,intp1,1,膨大な,膨大
114735,記憶は倉庫だ,intp2,1,奥深い,奥深い
114735,記憶は倉庫だ,intp3,1,探す,探す
114735,議論は戦争だ,intp1,1,白熱する,する
114735,議論は戦争だ,intp2,1,熱い,熱い
114735,心は沼だ,intp1,1,底がない,ない
114735,心は沼だ,intp2,1,深い,深い
114735,心は沼だ,intp3,1,ぬかるむ,ぬかるむ
114735,心は沼だ,intp4,1,暗い,暗い
114735,家族は納豆だ,intp1,1,粘りがある,ある
114735,家族は納豆だ,intp2,1,くっつく,くっつく
114735,家族は納豆だ,intp3,1,混ざる,混ざる
114735,家族は納豆だ,intp4,1,大切な,大切
114735,雑巾は亀だ,intp1,1,かたい,かたい
114735,雑巾は亀だ,intp2,1,きつい,きつい
114735,雑巾は亀だ,intp3,1,短い,短い
5098660,雑巾は亀だ,intp1,1,遅い,遅い
5098660,雑巾は亀だ,intp2,1,固い,固い
5098660,雑巾は亀だ,intp3,1,時間が掛かる,掛かる
5098660,家族は納豆だ,intp1,1,臭い,臭い
5098660,家族は納豆だ,intp2,1,粘る,粘る
5098660,蝶は踊り子だ,intp1,1,踊る,踊る
5098660,蝶は踊り子だ,intp2,1,美しい,美しい
5098660,蝶は踊り子だ,intp3,1,きらめき,きらめく
5098660,激怒は噴火だ,intp2,1,熱い,熱い
5098660,恋はくす玉だ,intp1,1,輝かしい,輝かしい
5098660,恋はくす玉だ,intp2,1,割れる,割れる
5098660,議論は戦争だ,intp1,1,争う,争う
5098660,議論は戦争だ,intp2,1,戦う,戦う
5098660,笑顔は花だ,intp1,1,華々しい,華々しい
5098660,笑顔は花だ,intp2,1,美しい,美しい
5098660,権力は麻薬だ,intp1,1,抵抗できない,できる
5098660,権力は麻薬だ,intp2,1,依存する,する
5098660,魅力は磁石だ,intp1,1,離れない,離れる
5098660,魅力は磁石だ,intp2,1,引きつけられる,引く
5098660,魅力は磁石だ,intp2,2,引きつけられる,つける
5098660,魅力は磁石だ,intp2,3,引きつけられる,られる
5098660,記憶は倉庫だ,intp1,1,保存する,する
5098660,記憶は倉庫だ,intp2,1,貯める,貯める
5098660,煙草は時限爆弾だ,intp1,1,爆発する,する
5098660,煙草は時限爆弾だ,intp2,1,時間が無い,無い
5098660,あくびは満月だ,intp1,1,美しい,美しい
5098660,あくびは満月だ,intp2,1,円い,円い
5098660,あくびは満月だ,intp3,1,大きい,大きい
5098660,心は沼だ,intp1,1,深い,深い
5098660,心は沼だ,intp2,1,底知れない,知れる
5098660,球場はバケツだ,intp1,1,沢山はいる,はいる
5098660,球場はバケツだ,intp2,1,運ぶ,運ぶ
5098660,空は鏡だ,intp1,1,反射する,する
5098660,空は鏡だ,intp2,1,青い,青い
5098660,空は鏡だ,intp3,1,輝く,輝く
5098660,沈黙は海底だ,intp1,1,静か,静か
5098660,沈黙は海底だ,intp2,1,深い,深い
5098660,不安は濃霧だ,intp1,1,見えない,見える
5098660,不安は濃霧だ,intp2,1,濃い,濃い
5098660,椿はひとだまだ,intp1,1,輝かしい,輝かしい
5098660,椿はひとだまだ,intp2,1,揺れる,揺れる
5098660,人生は航海だ,intp1,1,先が見えない,見える
5098660,人生は航海だ,intp2,1,自由だ,自由
5098660,休日は道しるべだ,intp1,1,託す,託す
5098660,休日は道しるべだ,intp2,1,頼もしい,頼もしい
4516926,笑顔は花だ,intp1,1,美しい,美しい
4516926,笑顔は花だ,intp2,1,綺麗,綺麗
4516926,記憶は倉庫だ,intp1,1,難しい,難しい
4516926,記憶は倉庫だ,intp2,1,古い,古い
4516926,不安は濃霧だ,intp1,1,悲しい,悲しい
4516926,不安は濃霧だ,intp2,1,苦しい,苦しい
4516926,権力は麻薬だ,intp1,1,難しい,難しい
4516926,権力は麻薬だ,intp2,1,固い,固い
4516926,沈黙は海底だ,intp1,1,暗い,暗い
4516926,沈黙は海底だ,intp2,1,苦しい,苦しい
4516926,激怒は噴火だ,intp1,1,くやしい,くやしい
4516926,激怒は噴火だ,intp2,1,あらあらしい,あらあらしい
4516926,家族は納豆だ,intp1,1,愛おしい,おしい
4516926,家族は納豆だ,intp2,1,愛くるしい,愛くるしい
4516926,心は沼だ,intp1,1,汚い,汚い
4516926,心は沼だ,intp2,1,鬱陶しい,鬱陶しい
4516926,あくびは満月だ,intp1,1,わずらわしい,わずらわしい
4516926,あくびは満月だ,intp2,1,みっともない,みっともない
4516926,空は鏡だ,intp1,1,美しい,美しい
4516926,空は鏡だ,intp2,1,まぶしい,まぶしい
4516926,休日は道しるべだ,intp1,1,嬉しい,嬉しい
4516926,休日は道しるべだ,intp2,1,すがすがしい,すがすがしい
4516926,恋はくす玉だ,intp1,1,儚い,儚い
4516926,恋はくす玉だ,intp2,1,せつない,せつない
4516926,蝶は踊り子だ,intp1,1,小さい,小さい
4516926,蝶は踊り子だ,intp2,1,美しい,美しい
4516926,魅力は磁石だ,intp1,1,美しい,美しい
4516926,魅力は磁石だ,intp2,1,儚い,儚い
4516926,球場はバケツだ,intp1,1,力強い,力強い
4516926,球場はバケツだ,intp2,1,広い,広い
4516926,椿はひとだまだ,intp1,1,美しい,美しい
4516926,椿はひとだまだ,intp2,1,綺麗,綺麗
4516926,煙草は時限爆弾だ,intp1,1,苦しい,苦しい
4516926,煙草は時限爆弾だ,intp2,1,険しい,険しい
4516926,雑巾は亀だ,intp1,1,汚い,汚い
4516926,雑巾は亀だ,intp2,1,小さい,小さい
4516926,人生は航海だ,intp1,1,長い,長い
4516926,人生は航海だ,intp2,1,難しい,難しい
4516926,議論は戦争だ,intp1,1,難しい,難しい
4516926,議論は戦争だ,intp2,1,堅苦しい,堅苦しい
4121300,沈黙は海底だ,intp1,1,気まずい,気まずい
4121300,沈黙は海底だ,intp2,1,静か,静か
4121300,議論は戦争だ,intp1,1,熱い,熱い
4121300,議論は戦争だ,intp2,1,長い,長い
4121300,議論は戦争だ,intp3,1,決着がなかなかつかない,つく
4121300,家族は納豆だ,intp1,1,大切,大切
4121300,家族は納豆だ,intp2,1,しがらみにもなる,なる
4121300,家族は納豆だ,intp3,1,必要だが、なくても生きていける,必要
4121300,家族は納豆だ,intp3,2,必要だが、なくても生きていける,ない
4121300,家族は納豆だ,intp3,3,必要だが、なくても生きていける,生きる
4121300,家族は納豆だ,intp3,4,必要だが、なくても生きていける,いける
4121300,恋はくす玉だ,intp1,1,胸が熱くなる,熱い
4121300,恋はくす玉だ,intp1,2,胸が熱くなる,なる
4121300,恋はくす玉だ,intp2,1,熱中する,する
4121300,恋はくす玉だ,intp3,1,われを忘れる,忘れる
4121300,休日は道しるべだ,intp1,1,のんびりする,する
4121300,休日は道しるべだ,intp2,1,緊張する,する
4121300,椿はひとだまだ,intp1,1,きれい,きれい
4121300,椿はひとだまだ,intp2,1,季節感がある,ある
4121300,椿はひとだまだ,intp3,1,良い匂いがする,良い
4121300,椿はひとだまだ,intp3,2,良い匂いがする,する
4121300,椿はひとだまだ,intp4,1,油をとる,とる
4121300,不安は濃霧だ,intp1,1,忘れられない,忘れる
4121300,不安は濃霧だ,intp1,2,忘れられない,られる
4121300,不安は濃霧だ,intp2,1,必要なもの,必要
4121300,不安は濃霧だ,intp4,1,ほとんど実現しない,する
4121300,心は沼だ,intp1,1,形がない,ない
4121300,心は沼だ,intp2,1,誰にでもある,ある
4121300,心は沼だ,intp3,1,人間の中心となる,なる
4121300,空は鏡だ,intp2,1,果てしない,果てしない
4121300,あくびは満月だ,intp1,1,伝染する,する
4121300,あくびは満月だ,intp2,1,止められない,止める
4121300,あくびは満月だ,intp2,2,止められない,られる
4121300,あくびは満月だ,intp3,1,退屈な時に出る,退屈
4121300,あくびは満月だ,intp3,2,退屈な時に出る,出る
4121300,あくびは満月だ,intp4,1,涙が出る,出る
4121300,記憶は倉庫だ,intp1,1,急に思い出される,急
4121300,記憶は倉庫だ,intp1,2,急に思い出される,思い出す
4121300,記憶は倉庫だ,intp1,3,急に思い出される,れる
4121300,記憶は倉庫だ,intp2,1,思いだそうとしても思い出せないこともある,思いだす
4121300,記憶は倉庫だ,intp2,2,思いだそうとしても思い出せないこともある,思い出せる
4121300,記憶は倉庫だ,intp2,3,思いだそうとしても思い出せないこともある,ある
4121300,記憶は倉庫だ,intp3,1,意識的にコントロールすることは難しい,する
4121300,記憶は倉庫だ,intp3,2,意識的にコントロールすることは難しい,難しい
4121300,記憶は倉庫だ,intp4,1,美化されやすい,する
4121300,記憶は倉庫だ,intp4,2,美化されやすい,れる
4121300,記憶は倉庫だ,intp4,3,美化されやすい,やすい
4121300,球場はバケツだ,intp1,1,騒がしい,騒がしい
4121300,球場はバケツだ,intp2,1,きれい,きれい
4121300,球場はバケツだ,intp3,1,盛り上がる,盛り上がる
4121300,激怒は噴火だ,intp1,1,われを忘れる,忘れる
4121300,激怒は噴火だ,intp2,1,顔があつくなる,あつい
4121300,激怒は噴火だ,intp2,2,顔があつくなる,なる
4121300,激怒は噴火だ,intp3,1,避けたい,避ける
4121300,人生は航海だ,intp1,1,生まれてから死ぬまで,生まれる
4121300,人生は航海だ,intp1,2,生まれてから死ぬまで,死ぬ
4121300,人生は航海だ,intp2,1,良くするも悪くするも自分次第,良い
4121300,人生は航海だ,intp2,2,良くするも悪くするも自分次第,する
4121300,人生は航海だ,intp2,3,良くするも悪くするも自分次第,悪い
4121300,人生は航海だ,intp2,4,良くするも悪くするも自分次第,する
4121300,人生は航海だ,intp3,1,バトンが渡される,渡す
4121300,人生は航海だ,intp3,2,バトンが渡される,れる
4121300,煙草は時限爆弾だ,intp1,1,体に悪い,悪い
4121300,煙草は時限爆弾だ,intp2,1,依存性がある,ある
4121300,煙草は時限爆弾だ,intp3,1,税金が高い,高い
4121300,煙草は時限爆弾だ,intp4,1,若者が憧れがち,憧れる
4121300,雑巾は亀だ,intp2,1,古布でつくる,つくる
4121300,雑巾は亀だ,intp3,1,きちんと洗わないと臭くなる,洗う
4121300,雑巾は亀だ,intp3,2,きちんと洗わないと臭くなる,臭い
4121300,雑巾は亀だ,intp3,3,きちんと洗わないと臭くなる,なる
4121300,蝶は踊り子だ,intp1,1,優雅に飛ぶ,優雅
4121300,蝶は踊り子だ,intp1,2,優雅に飛ぶ,飛ぶ
4121300,蝶は踊り子だ,intp2,1,子どもにとられがち,とる
4121300,蝶は踊り子だ,intp2,2,子どもにとられがち,れる
4121300,蝶は踊り子だ,intp3,1,心に例えられることがある,例える
4121300,蝶は踊り子だ,intp3,2,心に例えられることがある,られる
4121300,蝶は踊り子だ,intp3,3,心に例えられることがある,ある
4121300,蝶は踊り子だ,intp4,1,季節感がある,ある
4121300,魅力は磁石だ,intp1,1,ひきつけられる,ひきつける
4121300,魅力は磁石だ,intp1,2,ひきつけられる,られる
4121300,魅力は磁石だ,intp2,1,意識的にコントロールできるところとできないところがある,できる
4121300,魅力は磁石だ,intp2,2,意識的にコントロールできるところとできないところがある,できる
4121300,魅力は磁石だ,intp2,3,意識的にコントロールできるところとできないところがある,ある
4121300,魅力は磁石だ,intp3,1,説明ができないことがある,できる
4121300,魅力は磁石だ,intp3,2,説明ができないことがある,ある
4121300,権力は麻薬だ,intp2,1,手に入れると自分を見失ってしまうことがある,入れる
4121300,権力は麻薬だ,intp2,2,手に入れると自分を見失ってしまうことがある,見失う
4121300,権力は麻薬だ,intp2,3,手に入れると自分を見失ってしまうことがある,しまう
4121300,権力は麻薬だ,intp2,4,手に入れると自分を見失ってしまうことがある,ある
4121300,権力は麻薬だ,intp3,1,それを求めて戦いが起こる,起こる
4121300,笑顔は花だ,intp1,1,人を癒す,癒す
4121300,笑顔は花だ,intp2,1,嬉しい時の顔,嬉しい
4121300,笑顔は花だ,intp3,1,赤ちゃんは無意識にできる,できる
4121300,笑顔は花だ,intp4,1,作ることもできる,作る
4121300,笑顔は花だ,intp4,2,作ることもできる,できる
2232807,休日は道しるべだ,intp3,1,楽しむ,楽しむ
2232807,煙草は時限爆弾だ,intp1,1,悪い,悪い
2232807,煙草は時限爆弾だ,intp2,1,危ない,危ない
2232807,煙草は時限爆弾だ,intp3,1,怖い,怖い
2232807,空は鏡だ,intp1,1,綺麗,綺麗
2232807,空は鏡だ,intp2,1,明るい,明るい
2232807,空は鏡だ,intp3,1,眩しい,眩しい
2232807,家族は納豆だ,intp2,1,好き,好き
2232807,あくびは満月だ,intp1,1,綺麗,綺麗
2232807,あくびは満月だ,intp2,1,大きい,大きい
2232807,権力は麻薬だ,intp1,1,強い,強い
2232807,権力は麻薬だ,intp2,1,怖い,怖い
2232807,笑顔は花だ,intp1,1,綺麗,綺麗
2232807,笑顔は花だ,intp3,1,かわいい,かわいい
2232807,激怒は噴火だ,intp1,1,危険,危険
2232807,激怒は噴火だ,intp2,1,怖い,怖い
2232807,椿はひとだまだ,intp1,1,赤い,赤い
2232807,椿はひとだまだ,intp2,1,珍しい,珍しい
2232807,人生は航海だ,intp1,1,長い,長い
2232807,人生は航海だ,intp3,1,難しい,難しい
2232807,球場はバケツだ,intp1,1,汚れる,汚れる
2232807,球場はバケツだ,intp2,1,使う,使う
2232807,不安は濃霧だ,intp1,1,見えない,見える
2232807,不安は濃霧だ,intp2,1,濃い,濃い
2232807,雑巾は亀だ,intp1,1,固い,固い
2232807,魅力は磁石だ,intp1,1,引き寄せる,引き寄せる
2232807,沈黙は海底だ,intp1,1,深い,深い
2232807,沈黙は海底だ,intp2,1,暗い,暗い
2232807,恋はくす玉だ,intp2,1,綺麗,綺麗
